data_somministrazione,fornitore,area,fascia_anagrafica,sesso_maschile,sesso_femminile,prima_dose,seconda_dose,pregressa_infezione,codice_NUTS1,codice_NUTS2,codice_regione_ISTAT,nome_area
2021-03-12,Pfizer/BioNTech,FVG,50-59,18,57,42,32,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-12,Pfizer/BioNTech,FVG,60-69,14,22,18,18,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-12,Pfizer/BioNTech,FVG,70-79,6,10,13,3,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-12,Pfizer/BioNTech,FVG,80-89,1072,1456,1407,1117,4,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-12,Pfizer/BioNTech,FVG,90+,146,268,262,150,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-12,Vaxzevria (AstraZeneca),FVG,20-29,42,42,83,0,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-12,Vaxzevria (AstraZeneca),FVG,30-39,92,67,155,0,4,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-12,Vaxzevria (AstraZeneca),FVG,40-49,110,101,205,0,6,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-12,Vaxzevria (AstraZeneca),FVG,50-59,81,168,245,0,4,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-12,Vaxzevria (AstraZeneca),FVG,60-69,51,92,143,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-12,Vaxzevria (AstraZeneca),FVG,70-79,9,3,12,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-13,Moderna,FVG,40-49,1,0,1,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-13,Moderna,FVG,50-59,1,0,1,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-13,Moderna,FVG,60-69,1,0,1,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-13,Moderna,FVG,70-79,4,4,8,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-13,Moderna,FVG,80-89,14,22,36,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-13,Moderna,FVG,90+,5,25,30,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-13,Pfizer/BioNTech,FVG,20-29,0,2,2,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-13,Pfizer/BioNTech,FVG,30-39,2,1,3,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-13,Pfizer/BioNTech,FVG,40-49,0,6,5,1,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-13,Pfizer/BioNTech,FVG,50-59,1,4,2,2,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-13,Pfizer/BioNTech,FVG,60-69,1,3,3,1,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-13,Pfizer/BioNTech,FVG,70-79,1,3,2,2,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-13,Pfizer/BioNTech,FVG,80-89,802,1000,702,1100,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-13,Pfizer/BioNTech,FVG,90+,104,173,111,166,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-13,Vaxzevria (AstraZeneca),FVG,20-29,16,60,74,0,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-13,Vaxzevria (AstraZeneca),FVG,30-39,28,95,121,0,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-13,Vaxzevria (AstraZeneca),FVG,40-49,60,153,209,0,4,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-13,Vaxzevria (AstraZeneca),FVG,50-59,53,196,246,0,3,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-13,Vaxzevria (AstraZeneca),FVG,60-69,28,71,99,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-13,Vaxzevria (AstraZeneca),FVG,70-79,2,0,2,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-14,Moderna,FVG,80-89,2,6,8,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-14,Moderna,FVG,90+,0,3,3,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-14,Pfizer/BioNTech,FVG,30-39,1,0,0,1,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-14,Pfizer/BioNTech,FVG,60-69,0,1,1,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-14,Pfizer/BioNTech,FVG,80-89,99,123,1,221,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-14,Pfizer/BioNTech,FVG,90+,5,25,0,30,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-14,Vaxzevria (AstraZeneca),FVG,20-29,42,77,117,0,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-14,Vaxzevria (AstraZeneca),FVG,30-39,73,97,166,0,4,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-14,Vaxzevria (AstraZeneca),FVG,40-49,108,143,243,0,8,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-14,Vaxzevria (AstraZeneca),FVG,50-59,173,265,430,0,8,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-14,Vaxzevria (AstraZeneca),FVG,60-69,45,108,153,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-14,Vaxzevria (AstraZeneca),FVG,70-79,2,0,2,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-15,Moderna,FVG,30-39,1,0,1,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-15,Moderna,FVG,40-49,0,2,2,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-15,Moderna,FVG,50-59,4,0,4,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-15,Moderna,FVG,60-69,1,3,4,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-15,Moderna,FVG,70-79,8,11,19,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-15,Moderna,FVG,80-89,23,53,75,0,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-15,Moderna,FVG,90+,9,60,69,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-15,Pfizer/BioNTech,FVG,12-19,1,1,0,2,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-15,Pfizer/BioNTech,FVG,20-29,20,51,8,63,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-15,Pfizer/BioNTech,FVG,30-39,25,55,17,63,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-15,Pfizer/BioNTech,FVG,40-49,34,106,13,127,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-15,Pfizer/BioNTech,FVG,50-59,42,88,20,109,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-15,Pfizer/BioNTech,FVG,60-69,60,44,13,89,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-15,Pfizer/BioNTech,FVG,70-79,50,16,11,55,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-15,Pfizer/BioNTech,FVG,80-89,992,1176,583,1584,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-15,Pfizer/BioNTech,FVG,90+,119,245,135,229,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-15,Vaxzevria (AstraZeneca),FVG,20-29,49,22,71,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-15,Vaxzevria (AstraZeneca),FVG,30-39,80,28,104,0,4,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-15,Vaxzevria (AstraZeneca),FVG,40-49,124,55,177,0,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-15,Vaxzevria (AstraZeneca),FVG,50-59,142,80,215,0,7,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-15,Vaxzevria (AstraZeneca),FVG,60-69,25,46,71,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-16,Moderna,FVG,20-29,18,34,42,0,10,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-16,Moderna,FVG,30-39,15,41,40,0,16,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-16,Moderna,FVG,40-49,19,60,62,0,17,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-16,Moderna,FVG,50-59,35,65,76,0,24,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-16,Moderna,FVG,60-69,22,23,43,0,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-16,Moderna,FVG,70-79,39,21,58,0,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-16,Moderna,FVG,80-89,24,67,89,2,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-16,Moderna,FVG,90+,15,50,64,0,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-16,Pfizer/BioNTech,FVG,20-29,14,25,32,7,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-16,Pfizer/BioNTech,FVG,30-39,11,32,34,9,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-16,Pfizer/BioNTech,FVG,40-49,18,28,36,10,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-16,Pfizer/BioNTech,FVG,50-59,25,63,63,25,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-16,Pfizer/BioNTech,FVG,60-69,17,19,24,12,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-16,Pfizer/BioNTech,FVG,70-79,20,15,10,25,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-16,Pfizer/BioNTech,FVG,80-89,892,1097,294,1694,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-16,Pfizer/BioNTech,FVG,90+,114,248,65,297,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-16,Vaxzevria (AstraZeneca),FVG,40-49,1,0,1,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-17,Moderna,FVG,40-49,0,1,0,1,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-17,Moderna,FVG,70-79,0,1,0,1,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-17,Moderna,FVG,80-89,24,35,52,6,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-17,Moderna,FVG,90+,13,46,58,1,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-17,Pfizer/BioNTech,FVG,20-29,33,63,5,90,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-17,Pfizer/BioNTech,FVG,30-39,40,87,13,113,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-17,Pfizer/BioNTech,FVG,40-49,45,105,18,132,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-17,Pfizer/BioNTech,FVG,50-59,59,155,30,183,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-17,Pfizer/BioNTech,FVG,60-69,34,60,22,71,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-17,Pfizer/BioNTech,FVG,70-79,20,14,17,16,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-17,Pfizer/BioNTech,FVG,80-89,900,1136,412,1624,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-17,Pfizer/BioNTech,FVG,90+,98,263,108,253,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-17,Vaxzevria (AstraZeneca),FVG,50-59,0,1,1,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-17,Vaxzevria (AstraZeneca),FVG,60-69,1,2,3,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-18,Moderna,FVG,20-29,12,0,12,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-18,Moderna,FVG,30-39,5,3,8,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-18,Moderna,FVG,40-49,2,7,9,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-18,Moderna,FVG,50-59,1,3,3,1,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-18,Moderna,FVG,60-69,1,0,1,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-18,Moderna,FVG,70-79,1,1,2,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-18,Moderna,FVG,80-89,87,141,76,151,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-18,Moderna,FVG,90+,32,58,63,27,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-18,Pfizer/BioNTech,FVG,20-29,1,3,2,2,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-18,Pfizer/BioNTech,FVG,30-39,9,6,9,5,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-18,Pfizer/BioNTech,FVG,40-49,13,16,19,9,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-18,Pfizer/BioNTech,FVG,50-59,14,26,26,13,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-18,Pfizer/BioNTech,FVG,60-69,10,10,8,12,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-18,Pfizer/BioNTech,FVG,70-79,10,7,3,13,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-18,Pfizer/BioNTech,FVG,80-89,1073,1376,1211,1236,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-18,Pfizer/BioNTech,FVG,90+,150,292,228,213,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-18,Vaxzevria (AstraZeneca),FVG,60-69,1,2,3,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-19,Moderna,FVG,20-29,1,0,1,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-19,Moderna,FVG,40-49,0,2,0,1,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-19,Moderna,FVG,50-59,3,2,3,2,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-19,Moderna,FVG,60-69,1,3,4,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-19,Moderna,FVG,70-79,4,12,16,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-19,Moderna,FVG,80-89,99,155,87,167,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-19,Moderna,FVG,90+,20,88,94,12,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-19,Pfizer/BioNTech,FVG,20-29,8,16,13,11,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-19,Pfizer/BioNTech,FVG,30-39,12,28,21,19,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-19,Pfizer/BioNTech,FVG,40-49,17,32,21,27,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-19,Pfizer/BioNTech,FVG,50-59,23,30,24,27,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-19,Pfizer/BioNTech,FVG,60-69,17,16,15,18,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-19,Pfizer/BioNTech,FVG,70-79,11,19,9,21,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-19,Pfizer/BioNTech,FVG,80-89,991,1164,755,1395,5,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-19,Pfizer/BioNTech,FVG,90+,106,226,95,236,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-19,Vaxzevria (AstraZeneca),FVG,20-29,8,13,21,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-19,Vaxzevria (AstraZeneca),FVG,30-39,8,19,27,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-19,Vaxzevria (AstraZeneca),FVG,40-49,11,12,23,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-19,Vaxzevria (AstraZeneca),FVG,50-59,6,38,42,0,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-19,Vaxzevria (AstraZeneca),FVG,60-69,4,26,30,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-20,Moderna,FVG,20-29,13,30,0,43,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-20,Moderna,FVG,30-39,15,28,0,43,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-20,Moderna,FVG,40-49,13,30,1,42,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-20,Moderna,FVG,50-59,19,46,0,65,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-20,Moderna,FVG,60-69,7,18,0,25,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-20,Moderna,FVG,70-79,2,1,0,3,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-20,Moderna,FVG,80-89,65,95,0,160,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-20,Moderna,FVG,90+,7,19,0,26,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-20,Pfizer/BioNTech,FVG,12-19,0,1,1,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-20,Pfizer/BioNTech,FVG,20-29,22,53,32,43,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-20,Pfizer/BioNTech,FVG,30-39,32,51,24,59,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-20,Pfizer/BioNTech,FVG,40-49,29,85,28,86,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-20,Pfizer/BioNTech,FVG,50-59,26,86,24,86,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-20,Pfizer/BioNTech,FVG,60-69,38,37,19,55,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-20,Pfizer/BioNTech,FVG,70-79,13,7,3,17,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-20,Pfizer/BioNTech,FVG,80-89,819,1072,745,1146,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-20,Pfizer/BioNTech,FVG,90+,114,199,121,192,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-20,Vaxzevria (AstraZeneca),FVG,20-29,8,13,19,0,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-20,Vaxzevria (AstraZeneca),FVG,30-39,40,17,56,0,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-20,Vaxzevria (AstraZeneca),FVG,40-49,51,25,75,0,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-20,Vaxzevria (AstraZeneca),FVG,50-59,45,56,99,0,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-20,Vaxzevria (AstraZeneca),FVG,60-69,27,22,48,0,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-20,Vaxzevria (AstraZeneca),FVG,70-79,4,1,5,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-21,Moderna,FVG,20-29,7,1,8,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-21,Moderna,FVG,30-39,6,3,7,0,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-21,Moderna,FVG,40-49,12,9,21,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-21,Moderna,FVG,50-59,23,11,33,0,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-21,Moderna,FVG,60-69,9,5,12,0,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-21,Moderna,FVG,70-79,0,2,1,0,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-21,Pfizer/BioNTech,FVG,20-29,0,1,0,1,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-21,Pfizer/BioNTech,FVG,40-49,2,2,3,1,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-21,Pfizer/BioNTech,FVG,50-59,4,2,6,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-21,Pfizer/BioNTech,FVG,60-69,3,3,5,1,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-21,Pfizer/BioNTech,FVG,70-79,1,1,2,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-21,Pfizer/BioNTech,FVG,80-89,454,667,749,360,12,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-21,Pfizer/BioNTech,FVG,90+,72,141,165,46,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-21,Vaxzevria (AstraZeneca),FVG,20-29,63,86,149,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-21,Vaxzevria (AstraZeneca),FVG,30-39,80,109,187,0,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-21,Vaxzevria (AstraZeneca),FVG,40-49,82,186,264,0,4,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-21,Vaxzevria (AstraZeneca),FVG,50-59,107,300,403,0,4,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-21,Vaxzevria (AstraZeneca),FVG,60-69,66,143,203,0,6,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-21,Vaxzevria (AstraZeneca),FVG,70-79,9,1,10,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-22,Moderna,FVG,80-89,23,39,57,5,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-22,Moderna,FVG,90+,9,43,52,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-22,Pfizer/BioNTech,FVG,20-29,8,28,14,22,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-22,Pfizer/BioNTech,FVG,30-39,7,22,14,15,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-22,Pfizer/BioNTech,FVG,40-49,10,35,12,32,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-22,Pfizer/BioNTech,FVG,50-59,24,39,28,33,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-22,Pfizer/BioNTech,FVG,60-69,18,20,15,23,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-22,Pfizer/BioNTech,FVG,70-79,19,36,14,41,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-22,Pfizer/BioNTech,FVG,80-89,981,1331,755,1545,12,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-22,Pfizer/BioNTech,FVG,90+,107,239,107,238,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-22,Vaxzevria (AstraZeneca),FVG,12-19,1,1,2,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-22,Vaxzevria (AstraZeneca),FVG,20-29,27,35,61,0,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-22,Vaxzevria (AstraZeneca),FVG,30-39,48,68,112,0,4,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-22,Vaxzevria (AstraZeneca),FVG,40-49,77,93,165,0,5,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-22,Vaxzevria (AstraZeneca),FVG,50-59,48,122,167,0,3,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-22,Vaxzevria (AstraZeneca),FVG,60-69,36,60,93,0,3,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-22,Vaxzevria (AstraZeneca),FVG,70-79,3,2,5,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-23,Moderna,FVG,40-49,0,1,1,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-23,Moderna,FVG,80-89,22,37,56,2,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-23,Moderna,FVG,90+,18,36,53,1,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-23,Pfizer/BioNTech,FVG,12-19,2,0,0,2,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-23,Pfizer/BioNTech,FVG,20-29,29,60,27,62,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-23,Pfizer/BioNTech,FVG,30-39,35,66,33,67,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-23,Pfizer/BioNTech,FVG,40-49,66,109,39,134,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-23,Pfizer/BioNTech,FVG,50-59,72,107,58,118,3,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-23,Pfizer/BioNTech,FVG,60-69,59,53,34,77,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-23,Pfizer/BioNTech,FVG,70-79,27,27,21,33,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-23,Pfizer/BioNTech,FVG,80-89,975,1290,853,1412,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-23,Pfizer/BioNTech,FVG,90+,120,235,123,232,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-23,Vaxzevria (AstraZeneca),FVG,12-19,0,1,1,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-23,Vaxzevria (AstraZeneca),FVG,20-29,39,22,60,0,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-23,Vaxzevria (AstraZeneca),FVG,30-39,66,32,95,1,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-23,Vaxzevria (AstraZeneca),FVG,40-49,54,46,99,0,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-23,Vaxzevria (AstraZeneca),FVG,50-59,61,56,115,0,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-23,Vaxzevria (AstraZeneca),FVG,60-69,29,28,57,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-23,Vaxzevria (AstraZeneca),FVG,70-79,7,1,8,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-24,Moderna,FVG,60-69,0,1,1,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-24,Moderna,FVG,80-89,26,48,72,2,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-24,Moderna,FVG,90+,10,48,58,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-24,Pfizer/BioNTech,FVG,12-19,4,4,2,6,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-24,Pfizer/BioNTech,FVG,20-29,30,37,60,7,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-24,Pfizer/BioNTech,FVG,30-39,33,35,60,7,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-24,Pfizer/BioNTech,FVG,40-49,42,56,82,14,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-24,Pfizer/BioNTech,FVG,50-59,58,69,107,17,3,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-24,Pfizer/BioNTech,FVG,60-69,61,61,113,8,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-24,Pfizer/BioNTech,FVG,70-79,93,78,161,9,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-24,Pfizer/BioNTech,FVG,80-89,880,1219,888,1209,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-24,Pfizer/BioNTech,FVG,90+,104,245,148,201,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-24,Vaxzevria (AstraZeneca),FVG,20-29,40,38,77,0,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-24,Vaxzevria (AstraZeneca),FVG,30-39,88,58,141,0,5,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-24,Vaxzevria (AstraZeneca),FVG,40-49,106,71,174,0,3,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-24,Vaxzevria (AstraZeneca),FVG,50-59,94,112,197,0,9,ITH,ITH4,6,Friuli-Venezia Giulia
2021-03-24,Vaxzevria (AstraZeneca),FVG,60-69,42,70,110,1,1,ITH,ITH4,6,Friuli-Venezia Giulia
